season,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual
4,10,11,0,2,1,1,0.6,0.6212,0.53,0.0,52
4,10,12,0,2,1,2,0.62,0.6212,0.46,0.0896,80
4,10,13,0,2,1,2,0.64,0.6212,0.44,0.0,59
4,10,14,0,2,1,1,0.68,0.6364,0.41,0.1642,67
4,10,15,0,2,1,1,0.68,0.6364,0.41,0.2239,76
4,10,16,0,2,1,1,0.68,0.6364,0.44,0.0896,108
4,10,17,0,2,1,1,0.68,0.6364,0.41,0.0,67
4,10,18,0,2,1,1,0.62,0.6212,0.53,0.0896,64
4,10,19,0,2,1,1,0.62,0.6212,0.57,0.0896,25
4,10,20,0,2,1,1,0.58,0.5455,0.64,0.1343,45
4,10,21,0,2,1,1,0.56,0.5303,0.68,0.0,35
4,10,22,0,2,1,1,0.56,0.5303,0.68,0.1045,20
4,10,23,0,2,1,1,0.54,0.5152,0.73,0.1045,9
4,10,0,0,3,1,1,0.54,0.5152,0.73,0.0896,7
4,10,1,0,3,1,1,0.54,0.5152,0.68,0.0,4
4,10,2,0,3,1,1,0.54,0.5152,0.68,0.0,0
4,10,3,0,3,1,1,0.5,0.4848,0.77,0.0896,0
4,10,4,0,3,1,1,0.5,0.4848,0.77,0.0896,1
4,10,5,0,3,1,1,0.5,0.4848,0.82,0.0,1
4,10,6,0,3,1,1,0.48,0.4697,0.82,0.1045,11
4,10,7,0,3,1,1,0.5,0.4848,0.88,0.0896,20
4,10,8,0,3,1,2,0.52,0.5,0.83,0.1045,24
4,10,9,0,3,1,2,0.52,0.5,0.77,0.0896,24
4,10,10,0,3,1,2,0.54,0.5152,0.73,0.0,29
4,10,11,0,3,1,1,0.58,0.5455,0.64,0.0,47
4,10,12,0,3,1,1,0.62,0.6061,0.61,0.0896,48
4,10,13,0,3,1,1,0.66,0.6212,0.54,0.0,65
4,10,14,0,3,1,1,0.74,0.6515,0.3,0.2537,64
4,10,15,0,3,1,1,0.7,0.6364,0.39,0.1045,63
4,10,16,0,3,1,1,0.74,0.6515,0.33,0.1343,67
4,10,17,0,3,1,1,0.66,0.6212,0.47,0.0,87
4,10,18,0,3,1,1,0.66,0.6212,0.44,0.0,63
4,10,19,0,3,1,2,0.64,0.6212,0.53,0.0896,50
4,10,20,0,3,1,2,0.62,0.6061,0.61,0.0896,45
4,10,21,0,3,1,2,0.62,0.6061,0.61,0.1045,33
4,10,22,0,3,1,2,0.6,0.6061,0.64,0.1343,30
4,10,23,0,3,1,2,0.58,0.5455,0.68,0.0896,12
4,10,0,0,4,1,2,0.6,0.6061,0.64,0.1045,19
4,10,1,0,4,1,1,0.58,0.5455,0.68,0.0,6
4,10,2,0,4,1,1,0.54,0.5152,0.77,0.0,3
4,10,3,0,4,1,2,0.52,0.5,0.88,0.1343,0
4,10,4,0,4,1,2,0.52,0.5,0.88,0.1045,1
4,10,5,0,4,1,2,0.52,0.5,0.88,0.1642,2
4,10,6,0,4,1,2,0.52,0.5,0.88,0.19399999999999998,3
4,10,7,0,4,1,2,0.52,0.5,0.88,0.19399999999999998,18
4,10,8,0,4,1,2,0.52,0.5,0.83,0.1642,33
4,10,9,0,4,1,2,0.52,0.5,0.83,0.19399999999999998,23
4,10,10,0,4,1,2,0.54,0.5152,0.83,0.1343,53
4,10,11,0,4,1,2,0.54,0.5152,0.83,0.1045,57
4,10,12,0,4,1,2,0.56,0.5303,0.78,0.1045,61
4,10,13,0,4,1,2,0.56,0.5303,0.78,0.0,49
4,10,14,0,4,1,1,0.6,0.5909,0.73,0.1343,71
4,10,15,0,4,1,1,0.62,0.6061,0.65,0.1343,63
4,10,16,0,4,1,1,0.6,0.5909,0.69,0.1642,92
4,10,17,0,4,1,1,0.6,0.5909,0.69,0.1642,112
4,10,18,0,4,1,1,0.56,0.5303,0.83,0.1045,77
4,10,19,0,4,1,1,0.54,0.5152,0.83,0.19399999999999998,45
4,10,20,0,4,1,2,0.52,0.5,0.88,0.1343,28
4,10,21,0,4,1,2,0.52,0.5,0.88,0.1343,24
4,10,22,0,4,1,2,0.54,0.5152,0.83,0.0896,22
4,10,23,0,4,1,2,0.54,0.5152,0.83,0.1343,13
4,10,0,0,5,1,2,0.54,0.5152,0.77,0.0,6
4,10,1,0,5,1,2,0.52,0.5,0.88,0.0896,4
4,10,2,0,5,1,2,0.52,0.5,0.88,0.1045,4
4,10,3,0,5,1,2,0.52,0.5,0.88,0.1642,5
4,10,4,0,5,1,2,0.52,0.5,0.88,0.1642,1
4,10,5,0,5,1,2,0.52,0.5,0.88,0.1045,3
4,10,6,0,5,1,2,0.52,0.5,0.88,0.0896,2
4,10,7,0,5,1,2,0.52,0.5,0.88,0.1045,13
4,10,8,0,5,1,2,0.54,0.5152,0.88,0.1343,20
4,10,9,0,5,1,2,0.54,0.5152,0.88,0.1343,56
4,10,10,0,5,1,2,0.54,0.5152,0.88,0.1045,41
4,10,11,0,5,1,2,0.56,0.5303,0.78,0.1642,68
4,10,12,0,5,1,2,0.58,0.5455,0.73,0.19399999999999998,90
4,10,13,0,5,1,2,0.58,0.5455,0.68,0.1343,77
4,10,14,0,5,1,2,0.6,0.6061,0.64,0.1343,99
4,10,15,0,5,1,2,0.62,0.6061,0.61,0.1045,142
4,10,16,0,5,1,2,0.58,0.5455,0.73,0.1642,137
4,10,17,0,5,1,2,0.56,0.5303,0.76,0.19399999999999998,125
4,10,18,0,5,1,2,0.56,0.5303,0.78,0.1343,81
4,10,19,0,5,1,2,0.54,0.5152,0.83,0.1642,72
4,10,20,0,5,1,2,0.54,0.5152,0.83,0.1642,40
4,10,21,0,5,1,2,0.54,0.5152,0.77,0.1343,40
4,10,22,0,5,1,2,0.52,0.5,0.83,0.1343,37
4,10,23,0,5,1,1,0.52,0.5,0.83,0.1642,19
4,10,0,0,6,0,1,0.5,0.4848,0.88,0.1343,10
4,10,1,0,6,0,2,0.5,0.4848,0.88,0.1343,23
4,10,2,0,6,0,2,0.5,0.4848,0.88,0.19399999999999998,19
4,10,3,0,6,0,1,0.5,0.4848,0.88,0.1642,5
4,10,4,0,6,0,2,0.5,0.4848,0.88,0.1642,1
4,10,5,0,6,0,2,0.5,0.4848,0.82,0.19399999999999998,2
4,10,6,0,6,0,2,0.5,0.4848,0.82,0.19399999999999998,2
4,10,7,0,6,0,1,0.48,0.4697,0.83,0.19399999999999998,7
4,10,8,0,6,0,1,0.5,0.4848,0.77,0.2537,26
4,10,9,0,6,0,1,0.5,0.4848,0.77,0.2537,88
4,10,10,0,6,0,1,0.54,0.5152,0.73,0.2836,165
4,10,11,0,6,0,1,0.56,0.5303,0.64,0.2836,197
4,10,12,0,6,0,1,0.6,0.6212,0.53,0.2537,264
4,10,13,0,6,0,1,0.6,0.6212,0.43,0.2537,310
4,10,14,0,6,0,1,0.6,0.6212,0.46,0.2537,325
4,10,15,0,6,0,2,0.56,0.5303,0.6,0.2836,310
4,10,16,0,6,0,2,0.56,0.5303,0.64,0.2836,257
4,10,17,0,6,0,2,0.56,0.5303,0.64,0.2836,248
4,10,18,0,6,0,2,0.56,0.5303,0.64,0.2836,138
4,10,19,0,6,0,2,0.52,0.5,0.72,0.2239,67
4,10,20,0,6,0,2,0.52,0.5,0.72,0.2239,58
4,10,21,0,6,0,2,0.52,0.5,0.72,0.2239,49
4,10,22,0,6,0,2,0.52,0.5,0.72,0.2537,41
4,10,23,0,6,0,2,0.52,0.5,0.68,0.3881,31
4,10,0,0,0,0,3,0.52,0.5,0.68,0.2985,20
4,10,1,0,0,0,2,0.5,0.4848,0.72,0.2836,22
4,10,2,0,0,0,2,0.5,0.4848,0.68,0.2985,17
4,10,3,0,0,0,2,0.5,0.4848,0.63,0.3284,18
4,10,4,0,0,0,2,0.5,0.4848,0.63,0.3582,1
4,10,5,0,0,0,2,0.5,0.4848,0.63,0.2985,6
4,10,6,0,0,0,2,0.5,0.4848,0.59,0.3284,7
4,10,7,0,0,0,2,0.5,0.4848,0.59,0.2985,17
4,10,8,0,0,0,2,0.5,0.4848,0.59,0.5522,55
4,10,9,0,0,0,2,0.5,0.4848,0.55,0.4179,124
4,10,10,0,0,0,2,0.48,0.4697,0.51,0.4179,120
4,10,11,0,0,0,2,0.5,0.4848,0.51,0.3881,110
4,10,12,0,0,0,2,0.48,0.4697,0.59,0.4925,118
4,10,13,0,0,0,2,0.48,0.4697,0.59,0.4179,75
4,10,14,0,0,0,2,0.5,0.4848,0.59,0.4478,98
4,10,15,0,0,0,2,0.5,0.4848,0.63,0.4925,76
4,10,16,0,0,0,3,0.48,0.4697,0.67,0.4627,42
4,10,17,0,0,0,3,0.46,0.4545,0.77,0.5224,37
4,10,18,0,0,0,3,0.42,0.4242,0.94,0.4925,18
4,10,19,0,0,0,3,0.42,0.4242,0.94,0.3582,7
4,10,20,0,0,0,3,0.42,0.4242,0.94,0.4627,4
4,10,21,0,0,0,3,0.44,0.4394,0.88,0.4179,2
4,10,22,0,0,0,3,0.44,0.4394,0.88,0.3582,2
4,10,23,0,0,0,3,0.42,0.4242,0.94,0.3582,2
4,10,0,0,1,1,3,0.44,0.4394,0.88,0.3582,2
4,10,13,0,2,1,3,0.3,0.2727,0.81,0.3582,11
4,10,14,0,2,1,3,0.3,0.2727,0.81,0.3582,8
4,10,15,0,2,1,3,0.3,0.2879,0.87,0.2537,10
4,10,16,0,2,1,3,0.3,0.2879,0.87,0.2537,15
4,10,17,0,2,1,3,0.3,0.2879,0.87,0.2239,19
4,10,18,0,2,1,3,0.3,0.303,0.87,0.1343,4
4,10,19,0,2,1,2,0.5,0.4848,0.68,0.19399999999999998,6
4,10,20,0,2,1,2,0.3,0.2879,0.81,0.19399999999999998,5
4,10,21,0,2,1,2,0.3,0.3182,0.87,0.1045,4
4,10,22,0,2,1,1,0.3,0.303,0.81,0.1343,2
4,10,23,0,2,1,1,0.3,0.303,0.81,0.1343,3
4,10,0,0,3,1,2,0.3,0.3182,0.81,0.1045,0
4,10,1,0,3,1,2,0.3,0.3182,0.81,0.0896,0
4,10,2,0,3,1,2,0.3,0.303,0.81,0.1343,0
4,10,3,0,3,1,2,0.3,0.3182,0.81,0.1045,0
4,10,4,0,3,1,2,0.3,0.2879,0.87,0.19399999999999998,0
4,10,5,0,3,1,2,0.3,0.303,0.81,0.1343,0
4,10,6,0,3,1,1,0.3,0.303,0.81,0.1642,0
4,10,7,0,3,1,2,0.3,0.303,0.87,0.1343,3
4,10,8,0,3,1,1,0.32,0.3333,0.81,0.1343,6
4,10,9,0,3,1,1,0.34,0.3333,0.76,0.1343,17
4,10,10,0,3,1,1,0.36,0.3333,0.71,0.2836,21
4,10,11,0,3,1,2,0.36,0.3485,0.66,0.2239,37
4,10,12,0,3,1,1,0.4,0.4091,0.58,0.19399999999999998,44
4,10,13,0,3,1,1,0.42,0.4242,0.5,0.2239,22
4,10,14,0,3,1,2,0.42,0.4242,0.5,0.2239,45
4,10,15,0,3,1,1,0.42,0.4242,0.54,0.1642,33
4,10,16,0,3,1,2,0.42,0.4242,0.54,0.2239,51
4,10,17,0,3,1,2,0.4,0.4091,0.58,0.1642,39
4,10,18,0,3,1,2,0.4,0.4091,0.58,0.1642,28
4,10,19,0,3,1,2,0.4,0.4091,0.5,0.19399999999999998,27
4,10,20,0,3,1,2,0.4,0.4091,0.5,0.19399999999999998,9
4,10,21,0,3,1,2,0.4,0.4091,0.5,0.19399999999999998,12
4,10,22,0,3,1,1,0.36,0.3485,0.57,0.1343,18
4,10,23,0,3,1,1,0.36,0.3636,0.57,0.0896,7
4,11,0,0,4,1,1,0.36,0.3636,0.57,0.0896,8
4,11,1,0,4,1,1,0.3,0.3182,0.75,0.1045,8
4,11,2,0,4,1,1,0.32,0.3333,0.66,0.1343,10
4,11,3,0,4,1,1,0.34,0.3333,0.61,0.1343,5
4,11,4,0,4,1,2,0.34,0.3485,0.66,0.1045,2
4,11,5,0,4,1,1,0.34,0.3333,0.66,0.1343,1
4,11,6,0,4,1,1,0.34,0.3333,0.61,0.1642,2
4,11,7,0,4,1,2,0.36,0.3485,0.57,0.1642,6
4,11,8,0,4,1,2,0.36,0.3788,0.56,0.1045,12
4,11,9,0,4,1,3,0.36,0.3636,0.57,0.1045,21
4,11,10,0,4,1,3,0.36,0.3485,0.62,0.19399999999999998,13
4,11,11,0,4,1,3,0.36,0.3485,0.62,0.19399999999999998,14
4,11,12,0,4,1,3,0.38,0.3939,0.62,0.1642,23
4,11,13,0,4,1,2,0.4,0.4091,0.58,0.1642,49
4,11,14,0,4,1,2,0.4,0.4091,0.5,0.2239,31
4,11,15,0,4,1,2,0.4,0.4091,0.54,0.1642,35
4,11,16,0,4,1,2,0.4,0.4091,0.54,0.1642,31
4,11,17,0,4,1,3,0.4,0.4091,0.5,0.2239,37
4,11,18,0,4,1,2,0.4,0.4091,0.5,0.1642,50
4,11,19,0,4,1,2,0.4,0.4091,0.5,0.1642,28
4,11,20,0,4,1,2,0.38,0.3939,0.54,0.2537,16
4,11,21,0,4,1,2,0.38,0.3939,0.54,0.1343,29
4,11,22,0,4,1,1,0.36,0.3485,0.57,0.1642,27
4,11,23,0,4,1,1,0.34,0.3333,0.57,0.1642,8
4,11,0,0,5,1,1,0.34,0.3333,0.57,0.1642,10
4,11,1,0,5,1,1,0.32,0.3182,0.66,0.1642,5
4,11,2,0,5,1,1,0.32,0.3182,0.66,0.1642,3
4,11,3,0,5,1,1,0.3,0.303,0.7,0.1642,0
4,11,4,0,5,1,1,0.3,0.3182,0.7,0.1045,1
4,11,5,0,5,1,2,0.32,0.3182,0.66,0.1642,1
4,11,6,0,5,1,1,0.3,0.303,0.7,0.1642,2
4,11,7,0,5,1,2,0.3,0.303,0.7,0.1343,8
4,11,8,0,5,1,1,0.32,0.3333,0.57,0.1045,31
4,11,9,0,5,1,1,0.34,0.3485,0.53,0.1045,27
4,11,10,0,5,1,1,0.38,0.3939,0.46,0.2985,21
4,11,11,0,5,1,1,0.42,0.4242,0.41,0.4179,42
4,11,12,0,5,1,1,0.42,0.4242,0.41,0.3582,52
4,11,13,0,5,1,1,0.4,0.4091,0.43,0.3582,64
4,11,14,0,5,1,2,0.4,0.4091,0.4,0.4925,63
4,11,15,0,5,1,2,0.4,0.4091,0.4,0.4179,51
4,11,16,0,5,1,1,0.38,0.3939,0.4,0.3284,48
4,11,17,0,5,1,1,0.38,0.3939,0.4,0.3284,57
4,11,18,0,5,1,2,0.38,0.3939,0.43,0.3284,32
4,11,19,0,5,1,2,0.38,0.3939,0.43,0.2985,38
4,11,20,0,5,1,2,0.36,0.3333,0.46,0.4179,14
4,11,21,0,5,1,2,0.36,0.3333,0.46,0.3582,23
4,11,22,0,5,1,1,0.36,0.3333,0.46,0.2537,14
4,11,23,0,5,1,1,0.34,0.303,0.53,0.2985,11
4,11,0,0,6,0,1,0.34,0.3333,0.53,0.1642,9
4,11,1,0,6,0,2,0.34,0.303,0.49,0.3284,6
4,11,2,0,6,0,2,0.34,0.3182,0.49,0.2537,10
4,11,3,0,6,0,2,0.34,0.3182,0.49,0.2537,6
4,11,4,0,6,0,2,0.32,0.303,0.49,0.2985,8
4,11,5,0,6,0,2,0.32,0.303,0.49,0.2537,1
4,11,6,0,6,0,2,0.32,0.3182,0.49,0.19399999999999998,4
4,11,7,0,6,0,2,0.32,0.303,0.49,0.2537,1
4,11,8,0,6,0,2,0.34,0.303,0.46,0.2985,10
4,11,9,0,6,0,2,0.34,0.303,0.49,0.2985,31
4,11,10,0,6,0,1,0.36,0.3333,0.46,0.3881,68
4,11,11,0,6,0,2,0.36,0.3333,0.46,0.3881,56
4,11,12,0,6,0,2,0.36,0.3182,0.46,0.4627,74
4,11,13,0,6,0,2,0.36,0.3333,0.46,0.3582,110
4,11,14,0,6,0,2,0.36,0.3333,0.5,0.3284,136
4,11,15,0,6,0,2,0.36,0.3182,0.46,0.4478,117
4,11,16,0,6,0,2,0.36,0.3333,0.46,0.3284,108
4,11,17,0,6,0,2,0.36,0.3333,0.46,0.2985,112
4,11,18,0,6,0,2,0.36,0.3333,0.46,0.2836,58
4,11,19,0,6,0,1,0.36,0.3485,0.5,0.1642,22
4,11,20,0,6,0,1,0.34,0.3333,0.53,0.1343,23
4,11,21,0,6,0,1,0.34,0.3485,0.53,0.1045,31
4,11,22,0,6,0,1,0.32,0.3333,0.57,0.1045,13
4,11,23,0,6,0,1,0.32,0.3333,0.57,0.1045,15
4,11,0,0,0,0,1,0.3,0.3182,0.61,0.1045,5
4,11,1,0,0,0,1,0.26,0.2879,0.81,0.0896,26
4,11,2,0,0,0,1,0.3,0.3333,0.65,0.0,6
4,11,3,0,0,0,1,0.28,0.2879,0.61,0.1045,1
4,11,4,0,0,0,1,0.26,0.2727,0.65,0.1343,2
4,11,5,0,0,0,1,0.26,0.2727,0.65,0.1045,0
4,11,6,0,0,0,1,0.28,0.2879,0.61,0.1343,2
4,11,7,0,0,0,1,0.26,0.2727,0.65,0.1045,11
4,11,8,0,0,0,1,0.3,0.303,0.56,0.1343,34
4,11,9,0,0,0,1,0.32,0.3333,0.53,0.0,56
4,11,10,0,0,0,1,0.34,0.3333,0.49,0.19399999999999998,73
4,11,11,0,0,0,1,0.38,0.3939,0.46,0.2239,134
4,11,12,0,0,0,1,0.38,0.3939,0.46,0.2239,150
4,11,13,0,0,0,1,0.4,0.4091,0.43,0.2239,122
4,11,14,0,0,0,1,0.4,0.4091,0.4,0.19399999999999998,149
4,11,15,0,0,0,1,0.4,0.4091,0.4,0.2239,149
4,11,16,0,0,0,1,0.4,0.4091,0.4,0.3284,119
4,11,17,0,0,0,1,0.36,0.3485,0.43,0.19399999999999998,57
4,11,18,0,0,0,1,0.36,0.3485,0.43,0.2239,31
4,11,19,0,0,0,1,0.36,0.3333,0.43,0.2537,24
4,11,20,0,0,0,1,0.32,0.2879,0.53,0.3582,7
4,11,21,0,0,0,1,0.3,0.2727,0.52,0.2985,16
4,11,22,0,0,0,1,0.3,0.2879,0.52,0.2836,15
4,11,23,0,0,0,2,0.3,0.303,0.56,0.1642,12
4,11,0,0,1,1,2,0.3,0.2879,0.56,0.19399999999999998,3
4,11,1,0,1,1,2,0.3,0.303,0.56,0.1642,0
4,11,2,0,1,1,2,0.3,0.303,0.56,0.1642,2
4,11,3,0,1,1,2,0.3,0.2879,0.56,0.2239,1
4,11,4,0,1,1,2,0.3,0.2879,0.52,0.2537,5
4,11,5,0,1,1,2,0.3,0.2727,0.52,0.3284,1
4,11,6,0,1,1,2,0.3,0.2879,0.49,0.2836,4
4,11,7,0,1,1,2,0.3,0.2879,0.49,0.2537,8
4,11,8,0,1,1,2,0.3,0.2879,0.49,0.2239,19
4,11,9,0,1,1,2,0.3,0.2879,0.52,0.2836,18
4,11,10,0,1,1,1,0.32,0.303,0.49,0.2836,30
4,11,11,0,1,1,1,0.34,0.3182,0.46,0.2239,31
4,11,12,0,1,1,1,0.36,0.3333,0.43,0.3284,38
4,11,13,0,1,1,1,0.36,0.3333,0.4,0.2537,39
4,11,14,0,1,1,1,0.38,0.3939,0.4,0.1642,31
4,11,15,0,1,1,1,0.38,0.3939,0.4,0.2836,24
4,11,16,0,1,1,1,0.36,0.3333,0.43,0.2836,35
4,11,17,0,1,1,1,0.34,0.3182,0.46,0.2239,34
4,11,18,0,1,1,1,0.34,0.3182,0.46,0.2239,19
4,11,19,0,1,1,1,0.32,0.3182,0.49,0.1642,11
4,11,20,0,1,1,1,0.32,0.303,0.49,0.2537,13
4,11,21,0,1,1,1,0.3,0.2879,0.52,0.2836,8
4,11,22,0,1,1,1,0.28,0.2727,0.56,0.19399999999999998,4
4,11,23,0,1,1,1,0.26,0.2727,0.6,0.1343,0
4,11,0,0,2,1,1,0.24,0.2576,0.6,0.1045,1
4,11,1,0,2,1,1,0.24,0.2424,0.6,0.1642,0
4,11,2,0,2,1,1,0.24,0.2576,0.65,0.0896,0
4,11,3,0,2,1,1,0.22,0.2424,0.64,0.1045,0
4,11,4,0,2,1,1,0.22,0.2576,0.69,0.0896,0
4,11,5,0,2,1,2,0.22,0.2273,0.64,0.19399999999999998,1
4,11,6,0,2,1,1,0.22,0.2273,0.69,0.1343,6
4,11,7,0,2,1,1,0.2,0.2121,0.69,0.1642,9
4,11,8,0,2,1,1,0.22,0.2273,0.69,0.1642,20
4,11,9,0,2,1,1,0.26,0.2576,0.6,0.1642,25
4,11,10,0,2,1,1,0.3,0.2879,0.49,0.19399999999999998,41
4,11,11,0,2,1,1,0.32,0.3333,0.45,0.1343,39
4,11,12,0,2,1,1,0.32,0.3333,0.45,0.1343,31
4,11,13,0,2,1,1,0.34,0.3333,0.46,0.1343,46
4,11,14,0,2,1,1,0.36,0.3636,0.4,0.1045,44
4,11,15,0,2,1,1,0.34,0.3182,0.46,0.2537,45
4,11,16,0,2,1,1,0.34,0.3333,0.46,0.1642,33
4,11,17,0,2,1,1,0.32,0.303,0.53,0.2239,30
4,11,18,0,2,1,1,0.32,0.303,0.57,0.2985,20
4,11,19,0,2,1,1,0.3,0.2879,0.56,0.2239,15
4,11,20,0,2,1,1,0.3,0.2879,0.61,0.2239,10
4,11,21,0,2,1,2,0.3,0.2879,0.56,0.2537,14
4,11,22,0,2,1,2,0.3,0.2879,0.56,0.2239,17
4,11,23,0,2,1,1,0.3,0.2879,0.56,0.2239,19
4,11,0,0,3,1,2,0.3,0.2879,0.56,0.2836,49
4,11,1,0,3,1,2,0.28,0.2727,0.61,0.2537,6
4,11,2,0,3,1,2,0.28,0.2576,0.56,0.2985,6
4,11,3,0,3,1,2,0.28,0.2576,0.52,0.3284,2
4,11,4,0,3,1,2,0.28,0.2576,0.52,0.2985,0
4,11,5,0,3,1,2,0.28,0.2576,0.52,0.3284,0
4,11,6,0,3,1,2,0.26,0.2424,0.56,0.2836,3
4,11,7,0,3,1,2,0.26,0.2273,0.56,0.2985,5
4,11,8,0,3,1,2,0.26,0.2424,0.6,0.2836,18
4,11,9,0,3,1,2,0.26,0.2424,0.6,0.2836,17
4,11,10,0,3,1,2,0.28,0.2576,0.56,0.2985,27
4,11,11,0,3,1,2,0.32,0.2879,0.51,0.3582,15
4,11,12,0,3,1,2,0.32,0.303,0.53,0.2836,24
4,11,13,0,3,1,2,0.32,0.303,0.53,0.2537,23
4,11,14,0,3,1,2,0.32,0.2879,0.53,0.3582,19
4,11,15,0,3,1,2,0.32,0.303,0.53,0.2985,20
4,11,16,0,3,1,2,0.32,0.2879,0.53,0.3582,23
4,11,17,0,3,1,2,0.32,0.2879,0.53,0.3881,16
4,11,18,0,3,1,2,0.32,0.2879,0.53,0.3582,17
4,11,19,0,3,1,2,0.3,0.2727,0.56,0.2985,17
4,11,20,0,3,1,2,0.32,0.303,0.49,0.3284,7
4,11,21,0,3,1,2,0.32,0.303,0.49,0.2985,5
4,11,22,0,3,1,3,0.3,0.2879,0.56,0.2537,4
4,11,23,0,3,1,3,0.28,0.2727,0.65,0.2239,3
4,11,0,0,4,1,3,0.28,0.2727,0.61,0.2239,1
4,11,1,0,4,1,3,0.3,0.2727,0.52,0.3582,1
4,11,2,0,4,1,2,0.3,0.2879,0.49,0.2239,1
4,11,4,0,4,1,2,0.3,0.2879,0.45,0.2836,1
4,11,5,0,4,1,2,0.3,0.2879,0.42,0.2239,0
4,11,6,0,4,1,1,0.3,0.2879,0.39,0.2239,2
4,11,7,0,4,1,1,0.28,0.2576,0.36,0.3881,12
4,11,8,0,4,1,1,0.3,0.2879,0.33,0.2836,16
4,11,9,0,4,1,1,0.32,0.2879,0.31,0.3582,22
4,11,10,0,4,1,1,0.32,0.303,0.31,0.3284,13
4,11,11,0,4,1,1,0.36,0.3333,0.29,0.3881,16
4,11,12,0,4,1,1,0.4,0.4091,0.24,0.4925,33
4,11,13,0,4,1,1,0.44,0.4394,0.18,0.4179,33
4,11,14,0,4,1,1,0.44,0.4394,0.18,0.4179,33
4,11,15,0,4,1,1,0.44,0.4394,0.18,0.4179,32
4,11,16,0,4,1,1,0.42,0.4242,0.16,0.3881,18
4,11,17,0,4,1,1,0.4,0.4091,0.2,0.2985,36
4,11,18,0,4,1,1,0.4,0.4091,0.24,0.4179,16
4,11,19,0,4,1,1,0.38,0.3939,0.27,0.3582,14
4,11,20,0,4,1,1,0.38,0.3939,0.29,0.4627,10
4,11,21,0,4,1,1,0.36,0.3333,0.37,0.3881,11
4,11,22,0,4,1,1,0.34,0.303,0.42,0.2985,14
4,11,23,0,4,1,1,0.34,0.303,0.46,0.3582,5
4,11,0,0,5,1,1,0.34,0.303,0.49,0.3284,9
4,11,1,0,5,1,1,0.32,0.303,0.53,0.2836,3
4,11,2,0,5,1,1,0.32,0.303,0.53,0.2537,1
4,11,3,0,5,1,1,0.32,0.2879,0.53,0.4179,3
4,11,4,0,5,1,1,0.32,0.2879,0.53,0.3582,0
4,11,5,0,5,1,1,0.3,0.2879,0.56,0.19399999999999998,2
4,11,6,0,5,1,1,0.26,0.2727,0.65,0.1045,5
4,11,7,0,5,1,1,0.26,0.2727,0.65,0.1343,9
4,11,8,0,5,1,1,0.32,0.3182,0.57,0.1642,25
4,11,9,0,5,1,1,0.34,0.303,0.53,0.4179,23
4,11,10,0,5,1,1,0.36,0.3333,0.5,0.3284,34
4,11,11,0,5,1,1,0.4,0.4091,0.47,0.2985,66
4,11,12,0,5,1,1,0.44,0.4394,0.41,0.3284,48
4,11,13,0,5,1,1,0.46,0.4545,0.38,0.2985,62
4,11,14,0,5,1,1,0.46,0.4545,0.38,0.19399999999999998,67
4,11,15,0,5,1,1,0.46,0.4545,0.36,0.2239,78
4,11,16,0,5,1,1,0.46,0.4545,0.38,0.1642,57
4,11,17,0,5,1,1,0.42,0.4242,0.44,0.1343,61
4,11,18,0,5,1,1,0.42,0.4242,0.44,0.1045,46
4,11,19,0,5,1,1,0.34,0.3485,0.71,0.0896,30
4,11,20,0,5,1,1,0.36,0.3485,0.66,0.1343,20
4,11,21,0,5,1,1,0.34,0.3636,0.76,0.0,23
4,11,22,0,5,1,1,0.34,0.3485,0.71,0.1045,17
4,11,23,0,5,1,1,0.32,0.3333,0.81,0.0896,20
4,11,0,0,6,0,1,0.32,0.3333,0.76,0.0896,16
4,11,1,0,6,0,1,0.3,0.3182,0.81,0.0896,8
4,11,2,0,6,0,1,0.32,0.3485,0.81,0.0,2
4,11,3,0,6,0,1,0.3,0.3333,0.81,0.0,9
4,11,4,0,6,0,1,0.26,0.2727,0.87,0.1045,2
4,11,5,0,6,0,1,0.28,0.3182,0.87,0.0,1
4,11,6,0,6,0,1,0.24,0.2576,0.93,0.0896,5
4,11,7,0,6,0,1,0.26,0.2727,0.87,0.1045,14
4,11,8,0,6,0,1,0.32,0.3485,0.76,0.0,16
4,11,9,0,6,0,1,0.36,0.3485,0.66,0.19399999999999998,43
4,11,10,0,6,0,1,0.4,0.4091,0.58,0.0,86
4,11,11,0,6,0,1,0.4,0.4091,0.58,0.1045,143
4,11,12,0,6,0,1,0.48,0.4697,0.48,0.0,258
4,11,13,0,6,0,1,0.52,0.5,0.39,0.0,268
4,11,14,0,6,0,1,0.54,0.5152,0.37,0.0,280
4,11,15,0,6,0,1,0.52,0.5,0.45,0.0,216
4,11,16,0,6,0,1,0.54,0.5152,0.37,0.0,227
4,11,17,0,6,0,1,0.5,0.4848,0.45,0.19399999999999998,183
4,11,18,0,6,0,1,0.44,0.4394,0.54,0.1343,103
4,11,19,0,6,0,1,0.46,0.4545,0.51,0.0896,55
4,11,20,0,6,0,1,0.44,0.4394,0.54,0.0,39
4,11,21,0,6,0,1,0.4,0.4091,0.66,0.0,51
4,11,22,0,6,0,1,0.38,0.3939,0.71,0.0896,39
4,11,23,0,6,0,1,0.36,0.3636,0.71,0.1045,26
4,11,0,0,0,0,1,0.34,0.3485,0.81,0.0896,14
